No.,Time,Source,Destination,Info,Protocol,Length
4198,1679479487.524501,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4199,1679479487.525223,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4200,1679479487.524647,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4201,1679479487.525418,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4202,1679479487.525519,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4203,1679479487.525661,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4204,1679479487.529678,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4205,1679479487.530077,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4206,1679479487.530349,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4207,1679479487.530521,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4208,1679479487.532110,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4209,1679479487.532509,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4210,1679479487.533367,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4211,1679479487.533765,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4212,1679479487.533481,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4213,1679479487.533827,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4214,1679479487.533488,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4215,1679479487.533863,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4216,1679479487.533902,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4217,1679479487.553137,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4218,1679479487.553410,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4219,1679479487.556350,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4220,1679479487.556633,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4221,1679479487.556692,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4222,1679479487.559326,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4223,1679479487.561560,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4224,1679479487.561692,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4225,1679479487.562279,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4226,1679479487.563463,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4227,1679479487.563580,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4228,1679479487.563696,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4229,1679479487.563959,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4230,1679479487.564021,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4231,1679479487.564250,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4232,1679479487.564466,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4233,1679479487.564523,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4234,1679479487.569515,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4235,1679479487.569576,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4236,1679479487.569810,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4237,1679479487.569583,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4238,1679479487.569588,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4239,1679479487.569924,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4240,1679479487.570124,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4241,1679479487.570519,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4242,1679479487.570643,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4243,1679479487.571159,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4244,1679479487.572599,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4245,1679479487.573017,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4246,1679479487.572680,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4247,1679479487.574570,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4248,1679479487.574914,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4249,1679479487.574643,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4250,1679479487.574649,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4251,1679479487.575007,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4252,1679479487.574654,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1092
4253,1679479487.575233,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4254,1679479487.592921,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4255,1679479487.594115,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4256,1679479487.596827,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4257,1679479487.596884,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4258,1679479487.597437,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4259,1679479487.596889,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4260,1679479487.597263,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4261,1679479487.597505,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4262,1679479487.600984,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4263,1679479487.601550,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4264,1679479487.601789,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4265,1679479487.601596,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4266,1679479487.609556,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4267,1679479487.609715,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4268,1679479487.609586,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4269,1679479487.609591,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1494
4270,1679479487.609777,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4271,1679479487.609965,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1268
4272,1679479487.610870,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4273,1679479487.712045,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http PA / Raw,Ethernet,493
4274,1679479487.712535,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A,Ethernet,54
4275,1679479487.731108,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / UDP / DNS Ans ,Ethernet,82
4276,1679479487.731443,02:00:00:44:55:66,02:00:00:00:01:00,"Ether / IP / UDP / DNS Qry ""b'push.seattleclouds.com.'"" ",Ethernet,82
4277,1679479487.838134,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4278,1679479487.838189,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4279,1679479487.839009,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4280,1679479487.838236,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4281,1679479487.838258,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4282,1679479487.839493,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4283,1679479487.840161,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4284,1679479487.841624,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4285,1679479487.842191,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4286,1679479487.841687,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4287,1679479487.842500,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4288,1679479487.842948,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4289,1679479487.843340,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4290,1679479487.843383,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4291,1679479487.843767,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4292,1679479487.843404,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1092
4293,1679479487.845138,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4294,1679479487.845392,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4295,1679479487.845194,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4296,1679479487.850123,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4297,1679479487.850622,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4298,1679479487.850216,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4299,1679479487.852524,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4300,1679479487.853434,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4301,1679479487.854234,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4302,1679479487.854328,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4303,1679479487.855380,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4304,1679479487.854357,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4305,1679479487.854381,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4306,1679479487.855746,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4307,1679479487.854407,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1092
4308,1679479487.860222,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4309,1679479487.874907,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4310,1679479487.875076,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4311,1679479487.875829,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4312,1679479487.877899,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4313,1679479487.878007,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4314,1679479487.878756,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4315,1679479487.878030,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4316,1679479487.878051,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4317,1679479487.879114,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4318,1679479487.880199,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4319,1679479487.880265,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4320,1679479487.881624,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4321,1679479487.882664,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4322,1679479487.884425,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4323,1679479487.884606,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4324,1679479487.884685,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4325,1679479487.884708,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1360
4326,1679479487.886159,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4327,1679479487.886213,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4328,1679479487.886235,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1494
4329,1679479487.889137,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4330,1679479487.889517,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4331,1679479487.890359,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4332,1679479487.890424,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4333,1679479487.890445,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,690
4334,1679479487.892457,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4335,1679479487.892753,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4336,1679479487.893832,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4337,1679479487.893810,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4338,1679479487.893891,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4339,1679479487.894254,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4340,1679479487.893913,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4341,1679479487.893933,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4342,1679479487.894528,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4343,1679479487.893953,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1494
4344,1679479487.895300,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4345,1679479487.895656,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4346,1679479487.895361,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4347,1679479487.895383,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4348,1679479487.895973,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4349,1679479487.895404,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4350,1679479487.895424,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1494
4351,1679479487.896250,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4352,1679479487.897200,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4353,1679479487.897255,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4354,1679479487.897642,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4355,1679479487.897276,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1368
4356,1679479487.904084,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4357,1679479488.394224,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / UDP / DNS Ans ,Ethernet,87
4358,1679479488.395489,02:00:00:44:55:66,02:00:00:00:01:00,"Ether / IP / UDP / DNS Qry ""b'analytics.seattleclouds.com.'"" ",Ethernet,87
4359,1679479488.712202,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http PA / Raw,Ethernet,493
4360,1679479488.712583,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A,Ethernet,54
4361,1679479488.835556,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4362,1679479488.835788,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4363,1679479488.835598,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4364,1679479488.835866,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4365,1679479488.839314,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 A / Raw,Ethernet,1494
4366,1679479488.839734,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
4367,1679479488.839394,02:00:00:00:01:00,02:00:00:44:55:66,Ether / IP / TCP 142.251.10.101:http > 192.168.232.2:55705 PA / Raw,Ethernet,1226
4368,1679479488.839869,02:00:00:44:55:66,02:00:00:00:01:00,Ether / IP / TCP 192.168.232.2:55705 > 142.251.10.101:http A,Ethernet,54
